beer1_id,beer2_id,review_overall,review_aroma,review_palate,review_taste
32,99,22.1754368615,18.316659084,18.0969610709,20.6821178799
33,34,16.1632298752,16.8226038413,16.6883192683,15.6204993518
33,35,16.6883192683,17.0440605491,15.0913882728,16.5378354085
33,36,21.4650879337,18.1314643645,18.5943539818,20.3162496539
33,37,22.7925426401,18.9208879284,19.7547462651,21.3950928953
33,38,15.6843871414,13.9910685796,14.3178210633,14.2038727113
33,39,17.378147197,15.8745078664,15.8981130956,16.6057219054
33,40,22.0510770712,17.378147197,17.9652442232,18.3030052177
33,41,18.8944436277,15.6604597634,16.6282891483,17.5570498661
33,42,21.4417816424,16.1245154966,18.9604852259,19.9624647777
33,43,18.6815416923,16.5981926727,18.3643676722,18.6815416923
33,44,16.255768207,16.2788205961,15.8823801743,17.1245437895
33,45,17.131841699,16.3401346384,17.0953209973,17.073371079
33,46,22.045407685,17.4642491966,19.3971647413,20.9105236663
33,47,16.7257286837,13.8924439894,16.5604951617,15.7876534038
33,48,25.9374246987,17.0073513517,19.1441897191,20.7846096908
33,49,21.66794868,23.6590363286,22.1076909694,24.1453929353
33,50,22.0737400546,17.6988700204,18.3915741577,17.8815547422
33,51,17.0073513517,14.0267601391,14.7648230602,15.2725243493
33,52,19.6659604393,17.9234483289,16.9336942219,17.7552809046
33,53,16.7257286837,14.8744747806,14.2038727113,15.8429795178
33,54,19.6977156036,16.7032930885,16.054594358,19.0787840283
33,55,17.9722007556,15.7321327226,16.8151717208,17.6493625947
33,56,17.7129895839,16.7705098312,17.3925271309,18.1038669902
33,57,17.8044938148,14.0978721799,17.4714052097,16.0078105936
33,58,22.4555115729,18.7749833555,19.1833260933,21.0772389084
33,59,16.1400123916,13.8293166859,13.6290131704,14.2478068488
33,60,17.8115131306,15.532224567,16.5302752548,17.3060682999
33,61,17.8465682976,15.9843673631,16.6658333125,17.3349358234
33,62,20.3408456068,17.4499283666,17.6705970471,19.137659209
33,63,17.9582849961,14.3788038445,16.0779351908,16.8597153001
33,64,20.408331632,17.5926120858,17.1973835219,17.9443584449
33,65,20.4266982158,16.5151445649,18.459414942,18.547236991
33,66,20.8746257451,16.8374582405,19.5831560276,19.7610728454
33,67,22.1076909694,18.1314643645,20.2607995894,20.3039405042
33,68,21.0059515376,15.8350876221,16.6057219054,17.2916164658
33,69,20.5791156273,18.1659021246,20.2669681995,19.8557296517
33,70,17.7482393493,16.9631954537,16.2095650774,16.6132477258
33,71,21.6159663212,17.5641680703,17.7411949992,19.7167441531
33,72,21.7830209108,19.1702895127,19.7800404449,20.438933436
33,73,18.614510469,18.9604852259,16.7630546142,16.8151717208
33,74,21.6390850084,17.4499283666,18.6547581062,19.9374020374
33,75,20.1494416796,21.3190056053,20.2977831302,21.2014150471
33,76,17.9861057486,14.8576579581,14.807092895,15.9216833281
33,77,17.7763888346,16.5529453572,17.9582849961,18.5270073136
33,78,23.3023603955,18.459414942,20.1059692629,21.9488040676
33,79,21.4709105536,18.0762274825,20.031225624,21.100947846
33,80,21.4184499906,17.4284250579,21.1660104885,20.862646045
33,81,16.9041415044,14.4048602909,15.8192920196,15.4272486205
33,82,22.4053565024,18.5607111933,17.8675683852,19.4293592277
33,83,22.2036033112,18.6413518823,21.52324325,21.3775583264
33,84,17.2626765016,14.0890028036,15.0416089565,14.6458185159
33,85,21.5812418549,25.4607541129,25.099800796,25.064915719
33,86,16.3171688721,13.6198384719,15.5402702679,15.4353490404
33,87,17.0953209973,15.0996688705,16.1400123916,16.2480768093
33,88,23.0,33.4514573674,27.7578817636,28.4209429822
33,89,20.3285513503,20.6276513447,19.6468827044,21.0831686423
33,90,20.1432370785,18.7683243791,17.9652442232,17.90251379
33,91,22.2710574513,17.9373911147,18.5202591775,19.9123077517
33,92,16.7705098312,14.0445719052,14.9666295471,15.5402702679
33,93,23.038012067,17.3493515729,19.843134833,20.9165006634
33,94,19.6659604393,16.9410743461,18.0623918682,18.7949461292
33,95,20.2299283241,17.6847391838,20.7785947552,20.4022057631
33,96,17.6705970471,15.0416089565,17.2843860174,16.9484512567
33,97,34.7634865915,43.0232495286,37.5466376657,40.7737660758
33,98,18.4187404564,15.6364957711,14.8239670804,15.9530561335
33,99,21.3892496362,23.8956062907,21.2485293609,23.9217474278
34,35,15.7082780724,13.3041346957,14.2038727113,14.1598022585
34,36,20.1246117975,22.4722050542,20.5791156273,21.3248681121
34,37,18.5270073136,16.4164551594,15.6284996081,16.3859696082
34,38,14.4222051019,17.9164728672,14.6116391962,14.6969384567
34,39,16.5981926727,16.9631954537,16.5604951617,16.4848415218
34,40,21.0653744329,21.9203102168,19.8116127562,20.3346994077
34,41,17.5641680703,18.9208879284,17.930421077,18.0762274825
34,42,18.9670767384,19.8494332413,20.548722588,19.4871752699
34,43,17.4284250579,22.1133443875,20.8566536146,21.0475651798
34,44,14.9164338902,13.4721935853,13.3510299228,14.4741148261
34,45,15.6604597634,14.6030818665,17.1682847134,15.1244834623
34,46,19.5703857908,20.353132437,21.5,20.1494416796
34,47,15.8823801743,18.5337529929,18.688231591,17.4499283666
34,48,22.3494966386,17.9164728672,17.1245437895,18.0138835347
34,49,20.5121914968,20.0561711201,19.6723155729,20.3100960116
34,50,21.0475651798,19.551214796,18.1934053987,18.674849397
34,51,17.9652442232,18.5943539818,16.7107749671,19.3520024804
34,52,19.7989898732,24.9349152796,19.685019685,21.3775583264
34,53,15.7559512566,19.5384236826,15.4596248337,16.1167614613
34,54,15.6843871414,18.0208212909,16.5529453572,16.255768207
34,55,15.7638827704,15.6444878472,16.3018403869,15.2888848514
34,56,17.8185296812,22.7486263322,20.4816991483,20.7725780778
34,57,15.5964739605,18.5674446276,20.5851888502,17.3493515729
34,58,21.9317121995,22.7651048757,22.1189963606,22.1359436212
34,59,16.4620776332,19.2223827867,15.8350876221,16.5
34,60,17.6635217327,15.5483118055,16.6658333125,15.7955689989
34,61,17.9373911147,19.0328663107,19.4357917256,19.4357917256
34,62,19.1049731745,22.287889088,19.6468827044,21.1601039695
34,63,17.1464281995,19.3520024804,18.0346887969,17.90251379
34,64,20.1990098767,20.3592730715,18.7149672722,18.5404962177
34,65,20.1370305656,19.0525588833,20.9165006634,20.1742410018
34,66,20.2977831302,23.0434372436,22.6991189256,22.5610283454
34,67,21.017849557,20.6397674406,21.4883689469,20.8386659842
34,68,19.1049731745,18.2961744635,17.6988700204,17.5997159068
34,69,20.081085628,19.1115148536,21.3483020402,19.2028643697
34,70,17.691806013,18.0485456478,15.8823801743,16.015617378
34,71,19.8494332413,17.9164728672,17.8044938148,18.2688259064
34,72,19.7610728454,25.0948201827,20.6276513447,21.5348554674
34,73,18.854707635,16.4848415218,16.9263108798,15.7400762387
34,74,18.1934053987,19.5192212959,18.4864815473,18.8148877222
34,75,17.3997126413,16.4772570533,16.3401346384,16.0934769394
34,76,16.1400123916,15.6444878472,13.9283882772,14.7648230602
34,77,14.4222051019,13.5830777072,15.1492574075,14.1598022585
34,78,21.6217483104,25.2091253319,22.5166604984,23.1084400166
34,79,19.267848868,23.4787137637,23.0976189249,22.8910462845
34,80,20.2237484162,23.4946802489,24.3464576479,22.4053565024
34,81,15.1079449297,15.9295323221,15.0416089565,14.3527000944
34,82,20.3838171106,15.9138304628,15.8745078664,16.2172747402
34,83,21.7140507506,23.7486841741,23.1570723538,23.3987179136
34,84,17.1026313765,17.3205080757,16.0,15.8587515272
34,85,19.9436706752,20.6276513447,20.9940467752,20.7243817761
34,86,16.5831239518,18.2961744635,18.4051623193,16.8226038413
34,87,16.8151717208,16.7257286837,16.147755262,15.7162336455
34,88,20.6881608656,26.7114207784,24.4897937925,24.0987551546
34,89,18.7949461292,18.3030052177,17.6068168617,17.9722007556
34,90,17.734147851,16.7257286837,16.8002976164,15.7638827704
34,91,21.2014150471,23.9582971014,19.3584606826,20.9224759529
34,92,15.3704261489,14.8408220797,14.8323969742,14.1598022585
34,93,22.3327114341,22.9564805665,21.7370651193,21.6967739537
34,94,18.2825052988,19.8116127562,20.2299283241,20.0187412192
34,95,20.031225624,22.9401394939,23.1246621597,22.3271135618
34,96,16.9484512567,16.1709616288,17.2191753577,16.4088390814
34,97,32.109188716,37.2759976392,34.0807863759,36.551333765
34,98,18.0138835347,21.5058131676,17.0660481659,18.4661853126
34,99,20.4633819297,18.3847763109,18.2002747232,19.931131428
35,36,19.8494332413,20.6639783198,17.6210101867,21.0594396887
35,37,19.1115148536,15.0,15.4272486205,16.1632298752
35,38,15.7638827704,18.648056199,12.3895116934,15.4191439451
35,39,16.9263108798,17.528548143,15.3378616502,16.7481342244
35,40,19.6786686542,22.0397368405,18.7549993335,21.3834047803
35,41,18.0416185527,19.4036079119,16.5075740192,18.2825052988
35,42,18.4323085912,20.2113829314,18.2893411582,19.2937813816
35,43,18.3303027798,23.4307490277,19.1180542943,21.0297408448
35,44,16.5755844543,13.0479883507,14.739402973,14.81553239
35,45,17.734147851,14.2828568571,16.5755844543,14.8323969742
35,46,21.6159663212,20.6397674406,20.6276513447,22.1810730128
35,47,16.6207701386,17.930421077,16.6883192683,17.4714052097
35,48,26.2916336503,18.1314643645,17.7623196683,18.7882942281
35,49,20.760539492,17.2554339267,18.0693109996,19.9499373433
35,50,18.9274932307,16.7705098312,15.3378616502,17.1610023017
35,51,18.5943539818,20.3715487875,16.6207701386,19.7167441531
35,52,20.8806130178,28.9352725925,20.2792997907,23.7065391823
35,53,18.3847763109,20.4816991483,14.8996644258,16.8151717208
35,54,17.4284250579,18.0900525151,15.4353490404,16.9115345253
35,55,15.4353490404,15.9295323221,14.2741024236,13.7568164922
35,56,20.353132437,27.672188204,22.2148598915,24.8847342763
35,57,16.7705098312,18.3371208209,18.7882942281,17.5428047928
35,58,19.8179211826,22.3550889061,19.8934662641,21.2720473862
35,59,17.7974717306,21.089096709,16.4924225025,19.2937813816
35,60,15.2807067899,13.4814687627,13.702189606,13.720422734
35,61,17.0880074906,20.3776838723,17.48570845,18.7283208003
35,62,18.2482875909,21.9488040676,17.3565549577,21.1660104885
35,63,18.2140056001,19.0984292548,16.7779617356,19.2743352674
35,64,19.0787840283,19.4486503388,16.6883192683,18.3507493035
35,65,19.5064092031,17.7059312096,18.688231591,19.1702895127
35,66,18.8414436814,21.9715725427,19.7040604952,21.4301189917
35,67,19.4550764583,20.4939015319,19.4935886896,20.850659462
35,68,23.5637433359,19.5448202857,18.3847763109,19.2613602843
35,69,18.9274932307,16.4240677057,18.3575597507,17.6776695297
35,70,18.9670767384,17.2119144781,15.1575063912,15.9452187191
35,71,18.6681547026,17.5356779168,15.3541525328,18.4051623193
35,72,21.1364613878,25.5391855782,19.2483765549,22.0680764907
35,73,16.7779617356,13.647344064,13.8564064606,14.2038727113
35,74,19.3713706278,19.0065778087,16.5529453572,18.3643676722
35,75,17.3925271309,13.5369863707,16.2788205961,16.201851746
35,76,17.3132896932,16.7107749671,13.2382022949,16.9410743461
35,77,16.1400123916,14.0089257261,14.8492424049,14.9164338902
35,78,21.8974884405,24.1091269025,20.8566536146,23.3880311271
35,79,19.3455421222,24.248711306,21.3950928953,23.016298573
35,80,19.9937490231,24.2280828792,21.960191256,22.8309001137
35,81,15.8271917913,15.1327459504,13.9731886125,14.739402973
35,82,21.8403296678,15.7718102956,15.3133928311,16.1941347407
35,83,20.548722588,23.339880034,20.6518764281,22.299103121
35,84,17.1026313765,16.255768207,14.3701078632,15.6764154066
35,85,19.685019685,18.0900525151,19.7800404449,19.8683164863
35,86,16.2249807396,17.6776695297,16.469669092,17.3493515729
35,87,15.5483118055,14.3874945699,13.5830777072,15.5804364509
35,88,21.8517733834,24.4284670006,23.653752345,23.6854385647
35,89,18.0623918682,14.6969384567,15.5804364509,15.4677082983
35,90,16.8745370307,15.8587515272,14.5258390463,15.2725243493
35,91,19.5192212959,23.4893592931,17.2626765016,21.2485293609
35,92,15.5804364509,14.3352711868,13.2382022949,14.7817454991
35,93,22.4833271559,21.4301189917,18.4797186126,21.4067746286
35,94,17.6847391838,19.2158788506,17.691806013,18.1452473116
35,95,19.2353840617,23.4520787991,20.7725780778,22.2036033112
35,96,15.9608896995,14.5086181285,13.9821314541,15.0416089565
35,97,31.6662280671,32.3998456786,31.9530906173,32.4229856737
35,98,18.4526420872,22.488886144,16.6207701386,19.7040604952
35,99,21.6737168017,17.1973835219,18.6547581062,19.8179211826
36,37,25.0199920064,20.9880918618,22.1133443875,25.4066920318
36,38,17.6139149538,16.054594358,14.9916643506,17.0367250374
36,39,19.6723155729,17.9861057486,18.9076704012,18.3234822018
36,40,25.179356624,19.0394327647,19.384271975,20.7906228863
36,41,21.1601039695,19.7484176581,20.1494416796,19.8557296517
36,42,22.511108369,17.7974717306,19.9749843554,19.7926754129
36,43,21.8974884405,19.1441897191,19.7547462651,20.8865985742
36,44,19.5192212959,21.1305466091,20.2916238877,22.5222112591
36,45,20.862646045,19.4164878389,22.5277606521,22.1754368615
36,46,24.9849954973,22.1528779169,22.2542130843,23.4360832905
36,47,19.5831560276,16.6282891483,17.4499283666,17.90251379
36,48,33.2264954517,20.7665596573,23.690715481,27.2167228005
36,49,27.9508497187,29.9499582637,29.5127091267,32.7528624703
36,50,25.1495526799,22.5222112591,22.096379794,22.3494966386
36,51,19.7737199333,17.1828402774,16.9631954537,16.9705627485
36,52,21.3190056053,21.1127923307,18.4458667457,19.4293592277
36,53,21.4417816424,17.8675683852,16.7182534973,19.0328663107
36,54,21.5522620623,18.1590197973,18.2482875909,20.1742410018
36,55,21.0713075057,18.1727818454,17.5712833908,19.9624647777
36,56,21.0237960416,20.603397778,19.9749843554,19.7484176581
36,57,18.4119526395,16.2249807396,18.0416185527,16.5529453572
36,58,25.9855729204,21.610182785,22.4388056723,21.9260119493
36,59,20.6700266086,17.1099386323,17.1755640373,16.9852877515
36,60,21.6794833887,19.5128163011,20.7243817761,22.096379794
36,61,20.7966343431,18.5404962177,18.8348082018,19.5576072156
36,62,24.0260275535,19.1441897191,19.9374020374,21.0297408448
36,63,19.3196790864,16.8522995464,17.1828402774,18.4187404564
36,64,24.8394846967,21.8746428542,21.3658606192,22.8089894559
36,65,25.8843582111,20.7424685127,21.9031961138,22.2204860433
36,66,24.5865817063,20.7484939212,20.9702169755,22.0283907719
36,67,27.2580263409,21.5696546101,22.6550215184,23.9426397876
36,68,25.7342184649,20.5365527779,20.2669681995,21.9715725427
36,69,25.4263642702,22.5610283454,24.5611481816,24.474476501
36,70,22.2934968096,19.254869514,20.4694894905,21.3072757527
36,71,23.769728648,20.0686322404,19.8997487421,21.7082933461
36,72,24.8847342763,22.7651048757,21.0059515376,22.1020361053
36,73,22.1302959763,23.9060661758,21.6333076528,23.6061432682
36,74,23.2271392987,21.8403296678,21.5580611373,22.5166604984
36,75,25.4656631565,27.9419040153,26.986107537,29.4703240566
36,76,19.3584606826,17.691806013,16.1245154966,18.207141456
36,77,21.760055147,19.918584287,21.5696546101,21.891779279
36,78,28.2046095523,23.1948270095,23.3987179136,25.4263642702
36,79,22.5,21.4126131054,20.8266655997,21.400934559
36,80,24.2280828792,21.5696546101,23.0217288664,22.7046250795
36,81,19.7230829233,17.6351920885,18.574175621,19.085334684
36,82,27.4135003237,21.0475651798,22.2317340754,24.2641711171
36,83,24.8143103874,21.4592637339,22.627416998,22.0113607031
36,84,19.6468827044,18.0,17.1537167984,18.398369493
36,85,28.5788383249,33.2866339542,32.7452286601,34.6987031458
36,86,18.9604852259,15.7321327226,17.5,17.5214154679
36,87,21.1660104885,19.2483765549,19.6596032513,20.8266655997
36,88,29.7447474355,42.0475920833,36.7627528893,38.6555300054
36,89,23.8379948821,25.3031618578,23.526580712,26.7161000148
36,90,23.5372045919,23.3184476327,21.610182785,23.769728648
36,91,24.7234706302,21.3950928953,20.8865985742,21.4941852602
36,92,19.1637678967,17.3637553542,17.1464281995,18.2961744635
36,93,25.5978514723,20.2792997907,21.2132034356,22.2373559579
36,94,23.3452350599,20.2731349327,20.591260282,21.3892496362
36,95,23.6643191324,20.5243757518,21.0950231097,21.4650879337
36,96,21.3541565041,18.4390889146,19.6214168703,20.9463600657
36,97,44.1786147361,54.2286824476,49.0280531941,54.0092584656
36,98,20.0062490237,17.7200451467,16.5604951617,16.0934769394
36,99,27.536339626,29.6057426862,27.5816968296,33.2039154318
37,38,20.7906228863,17.88854382,16.6132477258,18.6077940659
37,39,21.52324325,17.8675683852,18.6279360102,20.438933436
37,40,29.4406182,23.0054341407,23.3130864537,25.3278502838
37,41,22.3662692463,19.735754356,19.862024066,22.1472345904
37,42,23.9635139326,20.4022057631,22.6660539133,24.9499498997
37,43,20.0748598999,20.5851888502,21.6564078277,23.1030301043
37,44,16.2941707368,15.1327459504,15.321553446,16.3095064303
37,45,17.9582849961,14.5430395722,16.992645468,15.9687194227
37,46,26.8281568506,21.9772609758,24.2847688892,26.0288301696
37,47,20.3715487875,18.1590197973,20.4022057631,20.7062792408
37,48,24.894778569,19.5959179423,20.1866292382,21.9203102168
37,49,19.3584606826,18.9802528961,19.843134833,19.9374020374
37,50,27.2350876628,19.2483765549,19.7040604952,21.7657988597
37,51,23.3345237792,18.3711730709,18.1521348607,21.7428149052
37,52,25.2982212813,24.4489263568,21.4592637339,25.179356624
37,53,19.8116127562,19.5895380242,17.6847391838,19.8116127562
37,54,20.4450483003,18.1452473116,18.241436347,20.8386659842
37,55,19.6086715511,17.3132896932,17.7411949992,19.6214168703
37,56,24.0468293128,23.0976189249,22.9564805665,25.0449595727
37,57,21.3248681121,17.4570902501,22.4388056723,20.7243817761
37,58,27.3495886624,22.7925426401,24.1505693515,26.4622372448
37,59,22.9237867727,19.3261480901,18.0762274825,20.1866292382
37,60,20.6881608656,15.5804364509,17.0367250374,17.5499287748
37,61,21.880356487,19.5192212959,20.5548047911,22.3550889061
37,62,25.382080293,22.3830292856,21.1068709192,24.6931164497
37,63,21.3307290077,18.781639971,19.931131428,21.9658826365
37,64,27.1201032446,20.3224014329,20.597329924,22.3383079037
37,65,25.9711378264,19.5831560276,22.9564805665,23.2808934536
37,66,26.2916336503,22.4722050542,23.0325856126,25.1743917503
37,67,27.7758888247,21.3014084041,24.1039415864,25.4066920318
37,68,21.7370651193,19.5959179423,19.7800404449,21.9089023002
37,69,23.4520787991,18.8414436814,21.400934559,21.9488040676
37,70,19.5959179423,17.82554347,17.6139149538,19.0722311228
37,71,28.359301825,19.5831560276,21.2190951739,23.4574082115
37,72,25.3870045496,24.4182308941,22.7486263322,25.2091253319
37,73,21.9089023002,16.7406690428,17.5071414,18.207141456
37,74,26.8886593195,21.6621790224,21.7715410571,24.6069095987
37,75,20.3346994077,17.7552809046,18.2961744635,18.2482875909
37,76,22.3047080232,17.5855053951,17.6139149538,20.1680440301
37,77,18.3779759495,15.4596248337,16.8448805279,16.7406690428
37,78,28.4517134809,25.2091253319,25.0199920064,28.2754310312
37,79,26.2916336503,24.4489263568,24.9048188108,27.8836869872
37,80,25.3229145242,23.8694365246,25.3623737059,26.8048503074
37,81,18.8679622641,16.7406690428,17.3349358234,18.0277563773
37,82,21.4592637339,17.7200451467,17.9722007556,19.228884523
37,83,27.1201032446,23.4360832905,25.2289516231,26.9026021046
37,84,21.1955183942,16.9410743461,17.6210101867,18.9274932307
37,85,19.6786686542,20.4511613362,20.8146582965,20.4755952294
37,86,19.7926754129,17.691806013,19.5320249846,20.591260282
37,87,20.2731349327,16.5604951617,17.4284250579,17.8815547422
37,88,22.1415898255,28.0312325808,23.5159520326,24.1350367723
37,89,20.2113829314,17.3637553542,18.117670932,18.9076704012
37,90,22.8309001137,17.3637553542,18.8944436277,19.8494332413
37,91,28.359301825,23.9374184072,22.427661492,24.5865817063
37,92,21.4476105895,16.3554272338,16.9705627485,18.4526420872
37,93,26.1772802254,23.339880034,23.5902522242,25.5978514723
37,94,23.7907545067,20.7183493551,21.0772389084,23.7644692766
37,95,26.0336320939,23.5637433359,24.4642596455,27.1201032446
37,96,19.862024066,16.9705627485,17.7129895839,19.1441897191
37,97,29.9624765332,36.2904946232,32.3187252224,33.7786915081
37,98,25.4509331852,21.9317121995,19.8179211826,23.3291662946
37,99,20.5426385842,19.461500456,18.648056199,20.4939015319
38,39,15.1492574075,14.5344418537,13.4070876778,14.5
38,40,18.1245689604,14.8912726118,15.2725243493,16.7555960801
38,41,16.3707055437,14.5688022843,15.9059737206,15.2233373476
38,42,18.1452473116,15.3378616502,16.7779617356,17.226433177
38,43,18.459414942,16.0468065359,17.7693556439,18.7882942281
38,44,15.7876534038,17.8535710714,15.6843871414,16.4392822228
38,45,16.2172747402,16.3554272338,15.9138304628,16.2941707368
38,46,19.4807597388,18.5337529929,17.7904468747,18.5876302954
38,47,16.1322658049,13.2193040664,14.9331845231,15.748015748
38,48,25.7924407531,18.5876302954,18.2277261336,20.2175666192
38,49,20.2669681995,22.803508502,20.9761769634,22.2934968096
38,50,16.6808273176,16.9779268463,14.1244468918,15.4919333848
38,51,15.7400762387,13.738631664,13.4907375632,15.0416089565
38,52,18.7683243791,17.9443584449,17.0587221092,19.7484176581
38,53,19.091883092,15.8034806293,16.1941347407,17.3205080757
38,54,17.3349358234,14.2302494708,14.517231141,15.8429795178
38,55,15.1244834623,13.5646599663,12.7769323392,13.4070876778
38,56,17.7834192438,16.9041415044,18.3779759495,19.7673974008
38,57,17.4140747673,15.5161206492,17.8395627749,16.6358047596
38,58,17.9373911147,15.1822264507,16.4316767252,16.8300326797
38,59,14.5516322109,12.9325171564,11.9373363863,13.5
38,60,15.1327459504,15.6764154066,14.5773797371,15.5563491861
38,61,15.9059737206,15.0166574177,15.5080624193,16.2711400953
38,62,16.0,14.3961800489,14.7732867027,15.6843871414
38,63,17.2699160392,15.5884572681,15.1327459504,16.6282891483
38,64,18.614510469,18.8679622641,15.6444878472,17.0953209973
38,65,15.7082780724,15.8350876221,15.7559512566,15.4919333848
38,66,15.8587515272,14.517231141,15.7797338381,15.9373774505
38,67,18.9604852259,15.7638827704,17.8185296812,16.8226038413
38,68,22.045407685,16.2249807396,16.3095064303,17.7482393493
38,69,18.1038669902,16.5075740192,17.2336879396,16.3935963108
38,70,18.5337529929,16.7630546142,15.9608896995,16.9410743461
38,71,17.4284250579,16.8819430161,14.4481832768,15.9530561335
38,72,19.3390796058,17.2916164658,17.2843860174,19.2353840617
38,73,16.2326830807,19.5448202857,15.0996688705,16.5378354085
38,74,17.88854382,18.0138835347,15.3704261489,17.4570902501
38,75,18.2961744635,23.016298573,18.5674446276,20.7424685127
38,76,17.298843892,16.9410743461,13.9194109071,15.7876534038
38,77,16.4392822228,16.8226038413,15.7876534038,15.9530561335
38,78,21.1127923307,18.6010752377,18.7082869339,19.931131428
38,79,17.4714052097,16.0312195419,17.5356779168,18.3915741577
38,80,18.4187404564,16.3859696082,18.9208879284,19.0
38,81,14.5430395722,12.1346610995,12.9711217711,13.7658998979
38,82,21.719806629,17.9582849961,16.2403817689,18.3303027798
38,83,18.9142803194,16.8151717208,18.5202591775,18.8878267675
38,84,18.1038669902,18.4932420089,15.5402702679,17.734147851
38,85,18.2756668825,24.6373699895,20.4878012485,21.5348554674
38,86,15.190457531,12.4197423484,14.2214626533,14.9248115566
38,87,13.0192165663,14.0534693226,12.7377392029,13.5922772191
38,88,21.5928228817,31.2649964017,24.8243831746,25.7730479377
38,89,18.6212244495,22.9782505862,16.7555960801,19.7104033444
38,90,16.6658333125,18.1865334795,14.5,15.5
38,91,17.8955301682,15.7559512566,15.8271917913,17.6210101867
38,92,16.1322658049,17.2191753577,14.291605928,14.9080515159
38,93,20.9702169755,16.5302752548,16.8002976164,18.8745860882
38,94,15.3297097168,13.7568164922,14.9833240638,14.6799182559
38,95,15.8745078664,14.6799182559,16.3018403869,16.8002976164
38,96,14.1421356237,13.3135269557,13.4536240471,13.9821314541
38,97,32.1869538789,41.0,33.8563140345,36.8001358693
38,98,17.0440605491,14.0178457689,14.8828760661,15.8508674841
38,99,22.5333086785,25.2041663223,19.7863589374,24.4948974278
39,40,21.0713075057,17.0440605491,17.4570902501,16.8597153001
39,41,17.5428047928,16.2480768093,16.7257286837,16.7630546142
39,42,17.6776695297,16.2326830807,18.801595677,17.7059312096
39,43,16.9705627485,17.139136501,17.7270979012,16.4012194669
39,44,16.3935963108,16.9558249578,16.0934769394,18.4458667457
39,45,17.2046505341,15.3297097168,17.9861057486,17.7904468747
39,46,21.719806629,19.1180542943,20.6639783198,21.0831686423
39,47,16.1322658049,13.6290131704,16.6057219054,14.4741148261
39,48,27.807373123,18.4458667457,20.633710282,23.2271392987
39,49,20.081085628,22.1189963606,20.9702169755,24.320773014
39,50,20.6458228221,17.6068168617,16.7705098312,17.073371079
39,51,15.4515371404,13.8383525031,14.4481832768,14.0801278403
39,52,19.0262975904,19.3520024804,17.0367250374,17.139136501
39,53,17.0293863659,15.7718102956,15.6923548265,15.4919333848
39,54,18.5809041761,16.3935963108,15.7876534038,17.656443583
39,55,15.9530561335,13.9731886125,14.8912726118,14.9248115566
39,56,18.0277563773,18.3779759495,18.398369493,17.5926120858
39,57,16.7630546142,14.7901994577,18.0969610709,15.3866825534
39,58,19.8494332413,17.9861057486,18.7082869339,17.5142798881
39,59,17.0293863659,15.2233373476,14.2828568571,14.5
39,60,16.8448805279,15.321553446,15.4353490404,17.4427635425
39,61,17.6776695297,15.7241851935,17.0073513517,16.0312195419
39,62,19.6086715511,17.0367250374,17.5071414,17.7974717306
39,63,16.7406690428,15.3704261489,15.5483118055,16.0779351908
39,64,20.1928205063,18.801595677,17.4642491966,18.7882942281
39,65,18.4390889146,16.5680415258,17.88854382,17.0073513517
39,66,18.2756668825,17.9582849961,18.1590197973,17.8115131306
39,67,21.2485293609,17.378147197,19.6786686542,18.0762274825
39,68,22.7760839479,17.0806908525,17.298843892,18.2140056001
39,69,19.287301522,17.1537167984,20.2175666192,18.953891421
39,70,18.7949461292,16.5378354085,16.5,17.734147851
39,71,20.6700266086,17.3997126413,16.8893457541,18.7082869339
39,72,20.2546291005,20.0997512422,18.9274932307,18.7549993335
39,73,17.0587221092,18.5135085816,15.7955689989,16.3554272338
39,74,19.4164878389,17.9861057486,18.2756668825,18.9142803194
39,75,18.9340962288,20.2546291005,19.1572440607,21.3365882934
39,76,17.7904468747,16.5302752548,14.3439882878,15.9843673631
39,77,16.4468842034,15.9373774505,17.4284250579,17.5997159068
39,78,22.6053091109,21.5638586528,21.3131414859,21.6967739537
39,79,19.7294196569,18.2482875909,19.7737199333,18.8944436277
39,80,19.4357917256,18.2825052988,21.2308737456,18.7882942281
39,81,15.7241851935,13.8744369255,14.2828568571,14.3701078632
39,82,24.5203996705,19.2418814049,18.459414942,21.4359511102
39,83,20.6700266086,19.364916731,20.832666656,18.7483332593
39,84,15.9295323221,15.5161206492,14.4568322948,15.2561463024
39,85,21.3600093633,25.3525146682,24.4642596455,26.1677282163
39,86,15.1327459504,13.3229125945,16.5755844543,14.7986485869
39,87,15.6444878472,13.6106575888,14.7054411699,14.4654761415
39,88,22.5222112591,32.011716605,27.672188204,29.1290233273
39,89,18.8613361139,20.8386659842,18.4323085912,20.7545175805
39,90,17.7129895839,17.1828402774,16.9189243157,17.2119144781
39,91,20.6215906273,19.1441897191,17.9443584449,18.0969610709
39,92,17.1901134377,15.0499169433,15.7955689989,15.9765453087
39,93,21.0653744329,17.7482393493,18.7683243791,19.4935886896
39,94,18.1727818454,15.9921855917,17.6776695297,16.6508258053
39,95,19.5959179423,18.316659084,20.3100960116,18.3439363278
39,96,16.9410743461,14.3527000944,15.8508674841,15.9608896995
39,97,33.3054049668,40.8564560382,36.4039832985,40.7430975749
39,98,18.1038669902,17.0367250374,15.612494996,15.3704261489
39,99,22.6384628453,24.1350367723,21.2190951739,26.7114207784
40,41,21.1364613878,17.8185296812,18.4661853126,17.8605710995
